0  3.1068  0
2000  3.1502  0.0434083
4000  3.12283  0.0371161
6000  3.13342  0.0283007
8000  3.1506  0.0278515
10000  3.1675  0.0283364
12000  3.1777  0.0260283
14000  3.15891  0.029341
16000  3.15583  0.02606
18000  3.16153  0.0239962
20000  3.16976  0.0232125
22000  3.16202  0.022558
24000  3.16035  0.0208173
26000  3.1561  0.0197372
28000  3.1601  0.0188045
30000  3.16022  0.0175904
32000  3.15549  0.0171858
34000  3.15482  0.0162168
36000  3.16099  0.0165326
38000  3.15813  0.0159429
40000  3.15802  0.0151651
42000  3.15964  0.0145496
44000  3.15604  0.0143602
46000  3.15513  0.013779
48000  3.15307  0.0133749
50000  3.15223  0.012878
52000  3.14999  0.0125924
54000  3.1527  0.0124328
56000  3.15556  0.0123322
58000  3.15254  0.0122894
60000  3.15215  0.0118929
62000  3.15295  0.011543
64000  3.15467  0.0113188
66000  3.15195  0.0113126
68000  3.1498  0.0111919
70000  3.15192  0.0110795
72000  3.14965  0.0110116
74000  3.15322  0.0112978
76000  3.15409  0.0110388
78000  3.14973  0.0116108
80000  3.15143  0.0114506
82000  3.15044  0.0112184
84000  3.14921  0.0110227
86000  3.15155  0.0110199
88000  3.14924  0.011017
90000  3.15184  0.0110831
92000  3.15239  0.0108587
94000  3.15272  0.0106353
96000  3.15247  0.010419
98000  3.15241  0.0102087
100000  3.15248  0.0100068
102000  3.15137  0.00987496
104000  3.14963  0.00984146
106000  3.14867  0.00970512
108000  3.14818  0.0095394
110000  3.14826  0.00936785
112000  3.1467  0.00933354
114000  3.14535  0.00927086
116000  3.14521  0.0091134
118000  3.14467  0.00897645
120000  3.14506  0.00883658
122000  3.14377  0.00878794
124000  3.14271  0.00871218
126000  3.14296  0.00857872
128000  3.14217  0.00848232
130000  3.14354  0.00846376
132000  3.14263  0.00838554
134000  3.14251  0.00826224
136000  3.14177  0.00817473
138000  3.14193  0.00805862
140000  3.14085  0.0080176
142000  3.14216  0.00801423
144000  3.14408  0.00813266
146000  3.14325  0.00806457
148000  3.14431  0.00802627
150000  3.14426  0.00792013
152000  3.14377  0.00783172
154000  3.14314  0.00775614
156000  3.14334  0.00765994
158000  3.14377  0.00757581
160000  3.14332  0.00749561
162000  3.14358  0.00740843
164000  3.14343  0.00732017
166000  3.14314  0.00723839
168000  3.14404  0.00720865
170000  3.14278  0.00723414
172000  3.14258  0.00715343
174000  3.14319  0.00709847
176000  3.14327  0.00701862
178000  3.14344  0.00694238
180000  3.14281  0.0068948
182000  3.14374  0.00688359
184000  3.14371  0.00680927
186000  3.14434  0.00676611
188000  3.14411  0.00669866
190000  3.14307  0.00670887
192000  3.14353  0.00665495
194000  3.14368  0.00658857
196000  3.14387  0.00652432
198000  3.14317  0.00649646
