0  0  0
1  1  0
2  1.41598  0.109391
3  1.74412  0.144045
4  2.00588  0.170695
5  2.23835  0.194242
6  2.4493  0.216026
7  2.64939  0.234926
8  2.83287  0.252615
9  3.00323  0.268118
10  3.16508  0.285066
11  3.31187  0.298344
12  3.45397  0.311223
13  3.59211  0.324877
14  3.73199  0.338351
15  3.85698  0.350322
16  3.98615  0.361632
17  4.1097  0.372955
18  4.22965  0.383474
19  4.34273  0.395032
20  4.4607  0.405974
21  4.57288  0.415253
22  4.67349  0.424359
23  4.77546  0.434826
24  4.88476  0.443684
25  4.99236  0.453777
26  5.09354  0.463393
27  5.19498  0.473286
28  5.2749  0.480065
29  5.3674  0.488736
30  5.4623  0.497354
31  5.55288  0.504256
32  5.63995  0.51294
33  5.71958  0.521338
34  5.80168  0.529774
35  5.88764  0.537851
36  5.98288  0.547285
37  6.06622  0.555228
38  6.14294  0.563156
39  6.22048  0.569075
40  6.29617  0.57629
41  6.37769  0.583327
42  6.47775  0.593265
43  6.55255  0.60177
44  6.62626  0.608467
45  6.70859  0.615744
46  6.78712  0.623624
47  6.85734  0.630403
48  6.93916  0.637874
49  6.99966  0.645326
50  7.07121  0.650685
51  7.1466  0.658996
52  7.21988  0.664098
53  7.28682  0.668596
54  7.34911  0.675093
55  7.41135  0.679969
56  7.48601  0.68832
57  7.55235  0.693616
58  7.61797  0.698537
59  7.68849  0.704358
60  7.75284  0.710429
61  7.81845  0.71808
62  7.87684  0.723461
63  7.94848  0.728843
64  8.01886  0.734147
65  8.07409  0.740649
66  8.1348  0.745202
67  8.18927  0.750177
68  8.25067  0.757503
69  8.3083  0.75983
70  8.36698  0.765021
71  8.42714  0.771053
72  8.48079  0.775328
73  8.53392  0.780345
74  8.58419  0.784795
75  8.63224  0.790552
76  8.68953  0.796983
77  8.74443  0.801018
78  8.80179  0.806603
79  8.85744  0.810898
80  8.91365  0.816195
81  8.97436  0.820838
82  9.03306  0.828672
83  9.09558  0.833987
84  9.15707  0.840879
85  9.20648  0.84616
86  9.25562  0.849918
87  9.30392  0.853439
88  9.3577  0.857605
89  9.41348  0.862044
90  9.46099  0.866103
91  9.52138  0.87207
92  9.56231  0.875132
93  9.61834  0.88054
94  9.67721  0.885674
95  9.72892  0.890189
96  9.78172  0.895683
97  9.84106  0.90357
98  9.88189  0.907768
99  9.93354  0.914059
100  9.97274  0.917614
