0  1.00396  0
1600  1.00226  0.00169796
3200  1.00107  0.00153782
4800  1.00048  0.00124013
6400  1.00186  0.00168647
8000  1.00067  0.00182149
9600  1.00009  0.00164656
11200  0.999845  0.00144614
12800  0.999838  0.0012754
14400  1.00097  0.0016056
16000  1.00097  0.00145232
17600  1.00095  0.00132591
19200  1.00099  0.0012204
20800  1.00121  0.00115056
22400  1.00063  0.00121697
24000  1.00043  0.00115596
25600  1.00018  0.00111381
27200  1.00004  0.00105884
28800  1  0.00100249
30400  0.999872  0.000959847
32000  0.999973  0.000918556
33600  1.00013  0.00088953
35200  1.00015  0.000850302
36800  1.00025  0.000820156
38400  1.00024  0.000786736
40000  1.00049  0.000796852
41600  1.00055  0.000768557
43200  1.00045  0.000746763
44800  1.00053  0.000725137
46400  1.0006  0.000704158
48000  1.00062  0.000681227
49600  1.00074  0.000671033
51200  1.00063  0.000659328
52800  1.00061  0.000640134
54400  1.00059  0.000621714
56000  1.00081  0.000643219
57600  1.00094  0.000638784
59200  1.00093  0.00062183
60800  1.00106  0.000617929
62400  1.00105  0.000602381
64000  1.00106  0.000587625
65600  1.00112  0.000577322
67200  1.00097  0.000585069
68800  1.00095  0.000571779
70400  1.00076  0.00059224
72000  1.00076  0.000579229
73600  1.00077  0.000566917
75200  1.0007  0.00055941
76800  1.00074  0.000549447
78400  1.00087  0.00055261
80000  1.00076  0.000552924
81600  1.00071  0.000544137
83200  1.00059  0.000546793
84800  1.00053  0.000540517
86400  1.00064  0.000541882
88000  1.00058  0.000535405
89600  1.00066  0.000532061
91200  1.00061  0.000524918
92800  1.00058  0.000516875
94400  1.00059  0.000508226
96000  1.00061  0.00050024
97600  1.00068  0.00049681
99200  1.00064  0.000490618
100800  1.0006  0.00048397
102400  1.00061  0.000476583
104000  1.00058  0.000470233
105600  1.00054  0.00046574
107200  1.00046  0.000464983
108800  1.00053  0.000464022
110400  1.00054  0.000457472
112000  1.00054  0.000450983
113600  1.00054  0.000444682
115200  1.00045  0.000447666
116800  1.00045  0.000441602
118400  1.00045  0.000435725
120000  1.00051  0.000433074
121600  1.0005  0.000427464
123200  1.00044  0.000426394
124800  1.00048  0.000423317
126400  1.00054  0.000421328
128000  1.00055  0.000416386
129600  1.00058  0.000412247
131200  1.0006  0.000407801
132800  1.00062  0.000403285
134400  1.0006  0.000399095
136000  1.00057  0.000395261
137600  1.00053  0.000392475
139200  1.00056  0.000389086
140800  1.00058  0.00038507
142400  1.00054  0.000382729
144000  1.00051  0.000379966
145600  1.00048  0.000376755
147200  1.00048  0.000372685
148800  1.00042  0.000374291
150400  1.00037  0.000373225
152000  1.00035  0.000369752
153600  1.00031  0.000368952
155200  1.00026  0.000367877
156800  1.00029  0.000365163
158400  1.00029  0.000361505
