0  6.03442  0
1000  5.75994  0.274485
2000  5.67957  0.177687
3000  5.63743  0.132524
4000  5.59195  0.112276
5000  5.57264  0.0936849
6000  5.54021  0.0855623
7000  5.52001  0.0768028
8000  5.4974  0.0714087
9000  5.46045  0.0737867
10000  5.45509  0.0669572
11000  5.44357  0.0621994
12000  5.46164  0.0600002
13000  5.48288  0.0594718
14000  5.47548  0.0558578
15000  5.48687  0.0534782
16000  5.48685  0.050234
17000  5.48038  0.0478022
18000  5.48721  0.0457302
19000  5.50232  0.0459391
20000  5.51127  0.0446047
21000  5.50786  0.0426656
22000  5.47372  0.0531781
23000  5.46555  0.0515651
24000  5.46719  0.0494866
25000  5.45519  0.0490367
26000  5.45986  0.0474164
27000  5.44182  0.0491225
28000  5.44477  0.04749
29000  5.43982  0.0461459
30000  5.45755  0.0480241
31000  5.45724  0.0465002
32000  5.45766  0.045071
33000  5.4448  0.0455778
34000  5.44541  0.0442607
35000  5.4393  0.0434447
36000  5.42785  0.0437783
37000  5.43117  0.0427395
38000  5.43621  0.0419337
39000  5.43458  0.0409044
40000  5.4288  0.040312
41000  5.43373  0.0396489
42000  5.42639  0.0394063
43000  5.41863  0.0392731
44000  5.41426  0.0386388
45000  5.42259  0.0386964
46000  5.42507  0.0379453
47000  5.41552  0.0383542
48000  5.42093  0.0379501
49000  5.4321  0.0388261
50000  5.43667  0.0383302
51000  5.43003  0.0381665
52000  5.42976  0.0374404
53000  5.4214  0.0376812
54000  5.43401  0.0390822
55000  5.44055  0.0389298
56000  5.43627  0.0384788
57000  5.43982  0.037976
58000  5.43735  0.0374083
59000  5.43523  0.0368409
60000  5.43704  0.0362771
61000  5.44311  0.0362004
62000  5.44388  0.0356294
63000  5.44671  0.0351821
64000  5.44761  0.0346484
65000  5.45234  0.0344454
66000  5.45044  0.0339804
67000  5.4471  0.0336437
68000  5.4465  0.033158
69000  5.44389  0.0327849
70000  5.43678  0.0330919
71000  5.43185  0.0330002
72000  5.42939  0.0326372
73000  5.43008  0.0322004
74000  5.42978  0.0317695
75000  5.4309  0.0313686
76000  5.43304  0.0310324
77000  5.43838  0.0310945
78000  5.44155  0.0308615
79000  5.43784  0.030699
80000  5.43476  0.0304732
81000  5.43322  0.0301388
82000  5.43353  0.0297752
83000  5.43565  0.0294949
84000  5.43425  0.0291796
85000  5.43724  0.0289932
86000  5.43581  0.0286934
87000  5.4332  0.0284861
88000  5.43089  0.0282584
89000  5.43236  0.0279811
90000  5.43578  0.0278832
91000  5.43423  0.0276221
92000  5.43081  0.0275368
93000  5.42949  0.0272741
94000  5.42841  0.0270073
95000  5.42511  0.0269266
96000  5.42649  0.0266831
97000  5.42664  0.0264099
98000  5.42748  0.0261552
99000  5.42705  0.0258959
