0  14.5994  0
1000  14.935  0.335614
2000  14.8891  0.199144
3000  14.758  0.192361
4000  14.7511  0.149165
5000  14.8005  0.131448
6000  14.7746  0.114068
7000  14.9316  0.185433
8000  14.923  0.163761
9000  14.9526  0.149446
10000  14.9736  0.136787
11000  14.9663  0.125079
12000  14.8882  0.139056
13000  14.8596  0.131893
14000  14.901  0.129588
15000  14.8787  0.123258
16000  14.8991  0.117576
17000  14.9058  0.111051
18000  14.9497  0.113846
19000  14.9663  0.109282
20000  14.9418  0.106796
21000  14.9124  0.105998
22000  14.9125  0.101285
23000  14.9321  0.0989405
24000  14.9127  0.0968573
25000  14.895  0.0947227
26000  14.8642  0.096235
27000  14.8458  0.0945256
28000  14.8646  0.0931156
29000  14.8977  0.0958604
30000  14.9038  0.0929167
31000  14.8829  0.0923735
32000  14.882  0.089535
33000  14.8749  0.0871509
34000  14.8842  0.085133
35000  14.8588  0.0865279
36000  14.8664  0.0845003
37000  14.8583  0.0826458
38000  14.8695  0.08127
39000  14.8314  0.0879112
40000  14.8332  0.0857609
41000  14.8403  0.0839875
42000  14.8306  0.0825738
43000  14.8429  0.081604
44000  14.847  0.0798744
45000  14.8316  0.0796156
46000  14.8263  0.0780864
47000  14.8257  0.0764447
48000  14.8301  0.0749977
49000  14.821  0.0740381
50000  14.8333  0.0736098
51000  14.8535  0.0749499
52000  14.8624  0.0740563
53000  14.863  0.0726741
54000  14.8739  0.0721808
55000  14.8632  0.0716875
56000  14.8654  0.0704526
57000  14.869  0.0693186
58000  14.8751  0.0684137
59000  14.8926  0.0694812
60000  14.9034  0.0691888
61000  14.8919  0.0690238
62000  14.904  0.0689861
63000  14.9187  0.0694765
64000  14.9147  0.0685165
65000  14.9191  0.0676092
66000  14.9198  0.0665968
67000  14.9055  0.0671602
68000  14.9083  0.06624
69000  14.9244  0.0672507
70000  14.9186  0.0665518
71000  14.9067  0.0666904
72000  14.9222  0.0675742
73000  14.922  0.0666551
74000  14.9298  0.0662189
75000  14.9416  0.0664
76000  14.9445  0.0655938
77000  14.9327  0.0658158
78000  14.9242  0.0655333
79000  14.9406  0.0667548
80000  14.936  0.0660793
81000  14.9361  0.0652686
82000  14.9392  0.0645522
83000  14.9483  0.0644119
84000  14.962  0.0651191
85000  14.9714  0.0650405
86000  14.9692  0.0643253
87000  14.9761  0.0639576
88000  14.9779  0.0632617
89000  14.9854  0.0629993
90000  14.9931  0.0627766
91000  14.9982  0.0623007
92000  14.9885  0.0623793
93000  14.9901  0.0617325
94000  14.9911  0.0610864
95000  14.9851  0.0607362
96000  14.9856  0.0601087
97000  14.9856  0.0594922
98000  14.9808  0.0590867
99000  14.9751  0.0587685
