0  13.8053  0
1000  14.5193  0.714003
2000  14.6817  0.443066
3000  14.8184  0.34184
4000  14.6645  0.306289
5000  14.7118  0.254514
6000  14.7989  0.232067
7000  14.8739  0.214521
8000  14.9464  0.202601
9000  15.0433  0.205493
10000  15.1143  0.198968
11000  15.1107  0.181668
12000  15.1011  0.167382
13000  14.9908  0.190245
14000  14.9988  0.17729
15000  14.9934  0.165925
16000  14.9594  0.159535
17000  14.9553  0.150468
18000  14.954  0.142334
19000  14.9407  0.135677
20000  14.9237  0.130178
21000  14.8798  0.131643
22000  14.9023  0.127789
23000  14.9425  0.128767
24000  14.9764  0.128086
25000  15.0285  0.133642
26000  15.04  0.129111
27000  15.0741  0.128996
28000  15.067  0.124674
29000  15.0636  0.120494
30000  15.0397  0.118968
31000  15.0406  0.115193
32000  15.0691  0.115228
33000  15.0938  0.114496
34000  15.0901  0.111241
35000  15.0732  0.109408
36000  15.1058  0.111277
37000  15.1092  0.108361
38000  15.1161  0.105773
39000  15.1164  0.103095
40000  15.1068  0.100998
41000  15.0911  0.099814
42000  15.0964  0.0976104
43000  15.0705  0.0988194
44000  15.0767  0.0967955
45000  15.0772  0.0946693
46000  15.0826  0.0927872
47000  15.0742  0.0912223
48000  15.0705  0.0894147
49000  15.0789  0.0880025
50000  15.0686  0.0868651
51000  15.0524  0.086712
52000  15.0524  0.0850602
53000  15.0731  0.0859978
54000  15.0657  0.0847487
55000  15.0447  0.0858249
56000  15.031  0.0854037
57000  15.0374  0.0841593
58000  15.0487  0.0834878
59000  15.0458  0.0821354
60000  15.0476  0.0807977
61000  15.035  0.0804819
62000  15.02  0.0805945
63000  15.0177  0.07936
64000  15.0269  0.0786724
65000  15.0199  0.077786
66000  15.0018  0.0787213
67000  15.002  0.0775552
68000  14.9934  0.0769098
69000  14.9901  0.0758731
70000  14.9985  0.0752692
71000  15.0012  0.0742645
72000  15.0138  0.0743182
73000  15.0158  0.0733353
74000  15.0107  0.0725298
75000  15.0199  0.0721493
76000  15.0199  0.0712061
77000  15.0133  0.0705918
78000  15.0074  0.0699419
79000  15  0.0694606
80000  14.9964  0.068692
81000  15.0062  0.0685487
82000  15.0196  0.0690406
83000  15.0186  0.068221
84000  15.0192  0.0674157
85000  15.0254  0.0669217
86000  15.0234  0.066181
87000  15.0283  0.0656094
88000  15.0399  0.0658952
89000  15.0371  0.0652177
90000  15.0327  0.0646468
91000  15.0263  0.0642583
92000  15.0183  0.0640716
93000  15.022  0.0634991
94000  15.0175  0.0629926
95000  15.0313  0.0638373
96000  15.0295  0.0631999
97000  15.0284  0.0625619
98000  15.032  0.0620317
99000  15.0322  0.0614088
