0  1.52822  0
10000  1.50131  0.0269067
20000  1.5039  0.01575
30000  1.49972  0.0118964
40000  1.51033  0.0140506
50000  1.50722  0.0118857
60000  1.49497  0.0158447
70000  1.49348  0.0138028
80000  1.49641  0.0125205
90000  1.49536  0.0112472
100000  1.4987  0.0107076
110000  1.4981  0.00979287
120000  1.49709  0.00906561
130000  1.49444  0.0088006
140000  1.49345  0.0082521
150000  1.49408  0.00774475
160000  1.49249  0.00744623
170000  1.49082  0.00721753
180000  1.49219  0.00696386
190000  1.49323  0.00668809
200000  1.49263  0.00638996
210000  1.48898  0.0071054
220000  1.48676  0.00714226
230000  1.48939  0.00732822
240000  1.49111  0.00723528
250000  1.49238  0.00706735
260000  1.49295  0.00682403
270000  1.49325  0.0065827
280000  1.49372  0.00636928
290000  1.49336  0.00616422
300000  1.49196  0.00612367
310000  1.49261  0.00596528
320000  1.49337  0.00583025
330000  1.49139  0.00599018
340000  1.4911  0.00582409
350000  1.49194  0.00572258
360000  1.49284  0.0056378
370000  1.49274  0.00548839
380000  1.49288  0.0053477
390000  1.493  0.00521364
400000  1.49312  0.00508645
410000  1.49321  0.00496456
420000  1.49235  0.00492244
430000  1.49244  0.00481007
440000  1.49379  0.00489215
450000  1.49479  0.00488868
460000  1.49424  0.00481487
470000  1.49245  0.00504244
480000  1.49294  0.00496244
490000  1.49233  0.00490075
500000  1.4943  0.00519214
510000  1.49354  0.005147
520000  1.49282  0.00510086
530000  1.49361  0.00506812
540000  1.49312  0.00499963
550000  1.49304  0.00491018
560000  1.49421  0.00496326
570000  1.49436  0.00487941
580000  1.49387  0.00482173
590000  1.49325  0.00478001
600000  1.49305  0.00470532
610000  1.4945  0.00484963
620000  1.49392  0.00480697
630000  1.49452  0.00476867
640000  1.4939  0.00473476
650000  1.49435  0.00468427
660000  1.49503  0.00466266
670000  1.49498  0.00459384
680000  1.49485  0.00452858
690000  1.49543  0.00450111
700000  1.49621  0.00450578
710000  1.49582  0.00446041
720000  1.49657  0.00446271
730000  1.49711  0.00443462
740000  1.49659  0.00440526
750000  1.49649  0.00434817
760000  1.49516  0.00449265
770000  1.49653  0.00464151
780000  1.49729  0.0046446
790000  1.49755  0.00459401
800000  1.49781  0.00454393
810000  1.49852  0.00454397
820000  1.49875  0.00449497
830000  1.4984  0.00445502
840000  1.49835  0.0044026
850000  1.49811  0.00435765
860000  1.49846  0.00432192
870000  1.49891  0.00429582
880000  1.49895  0.00424749
890000  1.49907  0.00420163
900000  1.49871  0.00417073
910000  1.49904  0.00413883
920000  1.49917  0.00409608
930000  1.49873  0.00407671
940000  1.49828  0.00405813
950000  1.49751  0.00408973
960000  1.49783  0.00406028
970000  1.49778  0.0040189
980000  1.49766  0.0039799
990000  1.49831  0.00399257
