0  4.96188  0
10000  4.96931  0.00743236
20000  5.05235  0.0831516
30000  5.02537  0.0646927
40000  5.01809  0.0506361
50000  5.00497  0.0433776
60000  4.98515  0.041677
70000  5.00046  0.0392065
80000  5.00354  0.0347143
90000  5.00006  0.0312444
100000  5.00209  0.028335
110000  4.9939  0.0271315
120000  4.99866  0.0254072
130000  4.98861  0.0255798
140000  4.98665  0.0238939
150000  4.98337  0.0225901
160000  4.97641  0.0223336
170000  4.97768  0.0210948
180000  4.98722  0.0221147
190000  4.9854  0.0210584
200000  4.98934  0.0204146
210000  4.98346  0.0203341
220000  4.98302  0.0194349
230000  4.99025  0.0199646
240000  4.99433  0.0195789
250000  4.99902  0.0193873
260000  5.00068  0.0187288
270000  5.00034  0.0180507
280000  4.9954  0.018103
290000  4.99868  0.0177929
300000  4.99674  0.017318
310000  4.9982  0.016831
320000  4.99911  0.0163386
330000  4.99809  0.0158835
340000  4.99626  0.0155317
350000  4.99904  0.0153482
360000  4.998  0.0149638
370000  4.99797  0.0145647
380000  5.00017  0.0143561
390000  5.00213  0.014129
400000  5.00037  0.0138918
410000  5.00066  0.0135601
420000  4.99917  0.0133245
430000  4.99762  0.0131104
440000  4.99886  0.0128757
450000  4.99628  0.0128551
460000  4.99389  0.0128029
470000  4.99161  0.0127396
480000  4.99071  0.012509
490000  4.99054  0.0122576
500000  4.99145  0.0120495
510000  4.98847  0.0121849
520000  4.98681  0.0120671
530000  4.98611  0.0118627
540000  4.98461  0.0117406
550000  4.98622  0.0116403
560000  4.98737  0.0114922
570000  4.9845  0.0116522
580000  4.98312  0.011536
590000  4.9818  0.0114187
600000  4.98294  0.0112881
610000  4.98669  0.0117211
620000  4.9865  0.0115351
630000  4.99076  0.012127
640000  4.99018  0.0119532
650000  4.99189  0.0118942
660000  4.99386  0.0118805
670000  4.99464  0.0117299
680000  4.99329  0.0116369
690000  4.99361  0.0114739
700000  4.99543  0.0114577
710000  4.99491  0.0113094
720000  4.99467  0.011156
730000  4.99444  0.0110067
740000  4.99302  0.010951
750000  4.99175  0.0108808
760000  4.99151  0.0107413
770000  4.99344  0.0107771
780000  4.99442  0.0106851
790000  4.99163  0.0109138
800000  4.99285  0.0108476
810000  4.99408  0.0107849
820000  4.99453  0.0106635
830000  4.9945  0.0105358
840000  4.99423  0.0104145
850000  4.9955  0.0103702
860000  4.99744  0.0104322
870000  4.99811  0.0103347
880000  4.99919  0.0102751
890000  5.00063  0.0102622
900000  4.99998  0.0101695
910000  4.99885  0.0101221
920000  4.99937  0.0100259
930000  4.9979  0.0100272
940000  4.99826  0.00992763
950000  4.99669  0.00994731
960000  4.99625  0.0098544
970000  4.99628  0.00975339
980000  4.99551  0.00968501
990000  4.99618  0.00961074
