0  5.20611  0
10000  5.05673  0.149383
20000  5.04895  0.0865957
30000  5.02436  0.0659866
40000  5.03046  0.0514754
50000  5.05533  0.0488397
60000  5.04672  0.0421656
70000  5.0553  0.0375102
80000  5.03098  0.0410592
90000  5.03003  0.0367369
100000  5.03179  0.0332763
110000  5.02866  0.0305379
120000  5.02549  0.0282684
130000  5.01618  0.0277793
140000  5.01284  0.0260755
150000  5.00971  0.0245913
160000  5.00087  0.0247354
170000  4.99599  0.0238251
180000  4.9959  0.0225364
190000  4.99906  0.0216119
200000  4.99835  0.0205691
210000  4.99994  0.0196758
220000  4.9918  0.0204843
230000  4.99325  0.0196656
240000  4.9902  0.0191078
250000  4.99198  0.018444
260000  4.99063  0.0177993
270000  4.99619  0.0180324
280000  4.99986  0.017782
290000  5.00165  0.0172722
300000  5.00424  0.0169053
310000  5.00931  0.0171365
320000  5.00922  0.0166093
330000  5.0089  0.0161166
340000  5.01048  0.0157285
350000  5.01463  0.0158385
360000  5.01216  0.0156011
370000  5.01021  0.0153096
380000  5.01494  0.0156452
390000  5.01132  0.0156747
400000  5.00972  0.0153703
410000  5.0108  0.0150386
420000  5.00855  0.0148571
430000  5.01067  0.01467
440000  5.01101  0.0143443
450000  5.00982  0.0140793
460000  5.01093  0.0138215
470000  5.01147  0.0135412
480000  5.01165  0.0132632
490000  5.01274  0.0130408
500000  5.01281  0.0127826
510000  5.01345  0.0125508
520000  5.01348  0.0123117
530000  5.01227  0.0121417
540000  5.01014  0.0121069
550000  5.01264  0.012149
560000  5.01252  0.0119346
570000  5.01483  0.0119511
580000  5.01334  0.0118404
590000  5.01569  0.0118757
600000  5.0156  0.0116797
610000  5.01545  0.0114907
620000  5.01499  0.0113164
630000  5.01247  0.0114204
640000  5.01139  0.0112949
650000  5.01042  0.0111642
660000  5.00854  0.0111567
670000  5.00902  0.011002
680000  5.0098  0.0108693
690000  5.00849  0.0107929
700000  5.0073  0.0107061
710000  5.00524  0.0107551
720000  5.00545  0.0106089
730000  5.00406  0.0105566
740000  5.00279  0.0104921
750000  5.00032  0.0106428
760000  5.00157  0.0105768
770000  5.00267  0.0104986
780000  5.00339  0.0103896
790000  5.00352  0.0102598
800000  5.00309  0.0101413
810000  5.00418  0.0100755
820000  5.00517  0.0100023
830000  5.00474  0.00989168
840000  5.00394  0.00980757
850000  5.00235  0.00982215
860000  5.00323  0.00974854
870000  5.00096  0.00990225
880000  5.00015  0.00982386
890000  5.001  0.00975133
900000  5.00109  0.00964405
910000  5.00159  0.00955141
920000  5.00333  0.00960854
930000  5.00229  0.00956336
940000  5.0016  0.00948711
950000  5.00083  0.0094189
960000  5.00069  0.00932234
970000  5.00055  0.00922782
980000  5.00249  0.00933676
990000  5.00379  0.00933447
