0 -0.778871 0.00518837
1 -0.779794 0.00512592
2 -0.783773 0.0054437
3 -0.784477 0.00480184
4 -0.785259 0.00524686
5 -0.782868 0.0044268
6 -0.783261 0.00412597
7 -0.78116 0.00374927
8 -0.783461 0.00406259
9 -0.782905 0.00434023
10 -0.782828 0.00433757
11 -0.786373 0.00373762
12 -0.785457 0.00322764
13 -0.781737 0.00316598
14 -0.780249 0.00372732
15 -0.779076 0.00412786
16 -0.777896 0.00360536
17 -0.77838 0.00418504
18 -0.778046 0.00434931
19 -0.784308 0.00440236
20 -0.782124 0.00418749
21 -0.781013 0.00483096
22 -0.784044 0.00384215
23 -0.785409 0.00370856
24 -0.786814 0.00323677
25 -0.785643 0.00323074
26 -0.783352 0.0030131
27 -0.783504 0.00336595
28 -0.77708 0.00333042
29 -0.775272 0.00354102
30 -0.774807 0.00396972
31 -0.77507 0.0038234
32 -0.777783 0.00342229
33 -0.779556 0.00320253
34 -0.779926 0.00332013
35 -0.779938 0.00358461
36 -0.783672 0.00289556
37 -0.783419 0.00286263
38 -0.782717 0.00277157
39 -0.778923 0.00318992
40 -0.777038 0.00419674
41 -0.774742 0.00375037
42 -0.773013 0.00322151
43 -0.776261 0.00325873
44 -0.780732 0.00272619
45 -0.783218 0.00300574
46 -0.782299 0.00365308
47 -0.77955 0.00370048
48 -0.78112 0.00342257
49 -0.783465 0.00314496
50 -0.783162 0.00348462
51 -0.782492 0.00369726
52 -0.778602 0.00348662
53 -0.777497 0.00359848
54 -0.779248 0.00298571
55 -0.77675 0.0033304
56 -0.780901 0.00330312
57 -0.780855 0.00386892
58 -0.78257 0.00327098
59 -0.784416 0.00317735
60 -0.781493 0.00322593
61 -0.777524 0.00384648
62 -0.778675 0.00327804
63 -0.780386 0.00267778
64 -0.783201 0.00312558
65 -0.782511 0.00290073
66 -0.782295 0.00350315
67 -0.784498 0.00325438
68 -0.783735 0.00297064
69 -0.783183 0.00234068
70 -0.777216 0.00265229
71 -0.776349 0.00332483
72 -0.779595 0.00365083
73 -0.77787 0.00384366
74 -0.782436 0.00422464
75 -0.786587 0.00375114
