-9.975 0 0
-9.925 0 0
-9.875 0 0
-9.825 0 0
-9.775 0 0
-9.725 0 0
-9.675 0 0
-9.625 0 0
-9.575 0 0
-9.525 0 0
-9.475 0 0
-9.425 0 0
-9.375 0 0
-9.325 0 0
-9.275 0 0
-9.225 0 0
-9.175 0 0
-9.125 0 0
-9.075 0 0
-9.025 0 0
-8.975 0 0
-8.925 0 0
-8.875 0 0
-8.825 0 0
-8.775 0 0
-8.725 0 0
-8.675 0 0
-8.625 0 0
-8.575 0 0
-8.525 0 0
-8.475 0 0
-8.425 0 0
-8.375 0 0
-8.325 0 0
-8.275 0 0
-8.225 0 0
-8.175 0 0
-8.125 0 0
-8.075 0 0
-8.025 0 0
-7.975 0 0
-7.925 0 0
-7.875 0 0
-7.825 0 0
-7.775 0 0
-7.725 0 0
-7.675 0 0
-7.625 0 0
-7.575 0 0
-7.525 0 0
-7.475 0 0
-7.425 0 0
-7.375 0 0
-7.325 0 0
-7.275 0 0
-7.225 0 0
-7.175 0 0
-7.125 0 0
-7.075 0 0
-7.025 0 0
-6.975 0 0
-6.925 0 0
-6.875 0 0
-6.825 0 0
-6.775 0 0
-6.725 0 0
-6.675 0 0
-6.625 0 0
-6.575 0 0
-6.525 0 0
-6.475 0 0
-6.425 0 0
-6.375 0 0
-6.325 0 0
-6.275 0 0
-6.225 0 0
-6.175 0 0
-6.125 0 0
-6.075 0 0
-6.025 0 0
-5.975 0 0
-5.925 0 0
-5.875 0 0
-5.825 0 0
-5.775 0 0
-5.725 0 0
-5.675 0 0
-5.625 0 0
-5.575 0 0
-5.525 0 0
-5.475 0 0
-5.425 0 0
-5.375 0 0
-5.325 0 0
-5.275 0 0
-5.225 0 0
-5.175 0 0
-5.125 0 0
-5.075 0 0
-5.025 0 0
-4.975 0 0
-4.925 0 0
-4.875 0 0
-4.825 0 0
-4.775 0 0
-4.725 0 0
-4.675 0 0
-4.625 0 0
-4.575 0 0
-4.525 0 0
-4.475 0 0
-4.425 0 0
-4.375 0 0
-4.325 0 0
-4.275 0 0
-4.225 0 0
-4.175 0 0
-4.125 0 0
-4.075 0 0
-4.025 0 0
-3.975 0 0
-3.925 0 0
-3.875 0 0
-3.825 0 0
-3.775 0 0
-3.725 0 0
-3.675 0 0
-3.625 0 0
-3.575 0 0
-3.525 0 0
-3.475 0 0
-3.425 0 0
-3.375 8.62069e-06 8.40241e-06
-3.325 0 0
-3.275 5.17241e-05 3.67771e-05
-3.225 4.31034e-05 2.3999e-05
-3.175 0.000137931 6.63289e-05
-3.125 0.000112069 5.62331e-05
-3.075 0.000241379 8.21457e-05
-3.025 0.000413793 0.000142906
-2.975 0.000818966 0.000185645
-2.925 0.0012069 0.000234508
-2.875 0.00186207 0.000256775
-2.825 0.00248276 0.00024818
-2.775 0.0035 0.00037221
-2.725 0.00456034 0.000476635
-2.675 0.006 0.000705908
-2.625 0.00832759 0.000636543
-2.575 0.00968103 0.000645721
-2.525 0.0126897 0.000672347
-2.475 0.0158966 0.000829971
-2.425 0.019681 0.000887661
-2.375 0.0243276 0.00129648
-2.325 0.0293966 0.00128211
-2.275 0.0353621 0.00166135
-2.225 0.0433448 0.00199283
-2.175 0.0520948 0.00201537
-2.125 0.0605603 0.00253718
-2.075 0.072069 0.00260108
-2.025 0.0822586 0.00263469
-1.975 0.0953966 0.00263385
-1.925 0.106336 0.00242837
-1.875 0.118716 0.00271311
-1.825 0.130086 0.00260349
-1.775 0.147284 0.00278145
-1.725 0.161491 0.00375952
-1.675 0.178914 0.00359445
-1.625 0.199043 0.00453624
-1.575 0.216 0.00469554
-1.525 0.233948 0.00438065
-1.475 0.24981 0.00459056
-1.425 0.261095 0.00468589
-1.375 0.278121 0.00433325
-1.325 0.292362 0.00437694
-1.275 0.304284 0.00446765
-1.225 0.315922 0.00571268
-1.175 0.320026 0.00577634
-1.125 0.325914 0.00479126
-1.075 0.32281 0.00504447
-1.025 0.31906 0.003663
-0.975 0.309526 0.00388905
-0.925 0.302888 0.00273119
-0.875 0.294129 0.00337857
-0.825 0.288638 0.00357537
-0.775 0.276319 0.00325922
-0.725 0.273931 0.00408036
-0.675 0.263259 0.00442345
-0.625 0.255284 0.0041127
-0.575 0.251983 0.00455088
-0.525 0.244681 0.00336733
-0.475 0.23969 0.00430867
-0.425 0.23506 0.00410389
-0.375 0.231371 0.00380182
-0.325 0.227422 0.00430281
-0.275 0.224569 0.00363849
-0.225 0.225672 0.00292158
-0.175 0.225595 0.00294029
-0.125 0.224431 0.00251068
-0.075 0.223224 0.00158893
-0.025 0.216397 0.00232458
0.025 0.215836 0.00262792
0.075 0.21769 0.00201191
0.125 0.220103 0.00221075
0.175 0.218603 0.00251514
0.225 0.22094 0.00291643
0.275 0.223741 0.00255952
0.325 0.224345 0.00254176
0.375 0.225164 0.00216269
0.425 0.231078 0.0023434
0.475 0.232836 0.0028718
0.525 0.24 0.00266905
0.575 0.245897 0.00297621
0.625 0.254905 0.0036377
0.675 0.262431 0.0038627
0.725 0.270724 0.00377997
0.775 0.277414 0.00444724
0.825 0.285026 0.00388316
0.875 0.292621 0.00345359
0.925 0.303276 0.00407347
0.975 0.312767 0.00320327
1.025 0.316259 0.00305924
1.075 0.324052 0.00377815
1.125 0.322957 0.00469044
1.175 0.31981 0.00587931
1.225 0.306707 0.00593468
1.275 0.293362 0.00670039
1.325 0.282466 0.00629876
1.375 0.271388 0.00521342
1.425 0.258784 0.00498014
1.475 0.241586 0.00403825
1.525 0.227534 0.00395849
1.575 0.210138 0.00333966
1.625 0.193388 0.0035871
1.675 0.176534 0.00332009
1.725 0.161336 0.00353612
1.775 0.144328 0.0026868
1.825 0.12706 0.00246824
1.875 0.108647 0.00222458
1.925 0.0967672 0.00184357
1.975 0.0848103 0.00189317
2.025 0.0779138 0.00212044
2.075 0.0667845 0.00213439
2.125 0.0554741 0.00151537
2.175 0.0470862 0.00164142
2.225 0.0400259 0.00119509
2.275 0.0330172 0.00148474
2.325 0.0270948 0.00132458
2.375 0.0231638 0.00106641
2.425 0.0193448 0.00111141
2.475 0.0151897 0.000960339
2.525 0.0113362 0.00105897
2.575 0.00925 0.000969149
2.625 0.00719828 0.000813811
2.675 0.00550862 0.000766173
2.725 0.00425 0.000800497
2.775 0.00364655 0.000575236
2.825 0.00311207 0.000529801
2.875 0.00252586 0.000417062
2.925 0.00169828 0.000281535
2.975 0.00111207 0.000207067
3.025 0.00102586 0.000299245
3.075 0.000948276 0.000308784
3.125 0.000534483 0.00018725
3.175 0.000336207 0.000120982
3.225 0.000318966 0.000105775
3.275 0.000267241 0.000100145
3.325 0.00012931 6.20151e-05
3.375 0.000155172 9.82153e-05
3.425 4.31034e-05 2.95502e-05
3.475 9.48276e-05 6.61887e-05
3.525 7.75862e-05 6.73021e-05
3.575 0 0
3.625 1.72414e-05 1.68048e-05
3.675 0 0
3.725 1.72414e-05 1.68048e-05
3.775 0 0
3.825 8.62069e-06 8.40241e-06
3.875 0 0
3.925 0 0
3.975 8.62069e-06 8.40241e-06
4.025 1.72414e-05 1.68048e-05
4.075 0 0
4.125 3.44828e-05 3.36096e-05
4.175 2.58621e-05 2.52072e-05
4.225 0 0
4.275 8.62069e-06 8.40241e-06
4.325 8.62069e-06 8.40241e-06
4.375 3.44828e-05 3.36096e-05
4.425 1.72414e-05 1.68048e-05
4.475 8.62069e-06 8.40241e-06
4.525 0 0
4.575 0 0
4.625 0 0
4.675 0 0
4.725 0 0
4.775 0 0
4.825 0 0
4.875 0 0
4.925 0 0
4.975 0 0
5.025 0 0
5.075 0 0
5.125 0 0
5.175 0 0
5.225 0 0
5.275 0 0
5.325 0 0
5.375 0 0
5.425 0 0
5.475 0 0
5.525 0 0
5.575 0 0
5.625 0 0
5.675 0 0
5.725 0 0
5.775 0 0
5.825 0 0
5.875 0 0
5.925 0 0
5.975 0 0
6.025 0 0
6.075 0 0
6.125 0 0
6.175 0 0
6.225 0 0
6.275 0 0
6.325 0 0
6.375 0 0
6.425 0 0
6.475 0 0
6.525 0 0
6.575 0 0
6.625 0 0
6.675 0 0
6.725 0 0
6.775 0 0
6.825 0 0
6.875 0 0
6.925 0 0
6.975 0 0
7.025 0 0
7.075 0 0
7.125 0 0
7.175 0 0
7.225 0 0
7.275 0 0
7.325 0 0
7.375 0 0
7.425 0 0
7.475 0 0
7.525 0 0
7.575 0 0
7.625 0 0
7.675 0 0
7.725 0 0
7.775 0 0
7.825 0 0
7.875 0 0
7.925 0 0
7.975 0 0
8.025 0 0
8.075 0 0
8.125 0 0
8.175 0 0
8.225 0 0
8.275 0 0
8.325 0 0
8.375 0 0
8.425 0 0
8.475 0 0
8.525 0 0
8.575 0 0
8.625 0 0
8.675 0 0
8.725 0 0
8.775 0 0
8.825 0 0
8.875 0 0
8.925 0 0
8.975 0 0
9.025 0 0
9.075 0 0
9.125 0 0
9.175 0 0
9.225 0 0
9.275 0 0
9.325 0 0
9.375 0 0
9.425 0 0
9.475 0 0
9.525 0 0
9.575 0 0
9.625 0 0
9.675 0 0
9.725 0 0
9.775 0 0
9.825 0 0
9.875 0 0
9.925 0 0
9.975 0 0
