0 3.52778 0.0605715
1 3.52782 0.0602181
2 3.53038 0.0590815
3 3.52665 0.0592075
4 3.52669 0.0584356
5 3.52912 0.0586013
6 3.53056 0.0570636
7 3.5304 0.056958
8 3.53084 0.0573579
9 3.52599 0.0585189
10 3.52433 0.0586992
11 3.52096 0.0579461
12 3.51799 0.057598
13 3.51586 0.0571741
14 3.50973 0.0567434
15 3.51493 0.0570093
16 3.51917 0.0565926
17 3.51775 0.0560721
18 3.52008 0.0551563
19 3.52411 0.0561923
20 3.52871 0.0559633
21 3.52712 0.0561858
22 3.52467 0.0563131
23 3.52358 0.0575128
24 3.52698 0.0593384
25 3.52471 0.0599861
26 3.52449 0.0598003
27 3.52612 0.0593983
28 3.52685 0.0592649
29 3.52968 0.0596696
