-7.308053819840623078e-01 4.113108158111572266e+00
9.233377158856068689e-01 1.869329810142517090e+00
-8.240416910705254949e-01 3.592623710632324219e+00
5.952092986945567432e-02 3.916154861450195312e+00
-5.956454568856168752e-01 4.559290409088134766e+00
7.365607909240081685e-01 2.021080017089843750e+00
-6.109466129810823265e-01 4.524952411651611328e+00
4.729595187675859069e-01 2.479808330535888672e+00
-6.697680631766818049e-01 4.356752395629882812e+00
8.762244973932247216e-01 1.900396823883056641e+00
3.266499988853710512e-01 2.969094276428222656e+00
-1.697582700645989817e-01 4.502465724945068359e+00
9.249650194715148821e-01 1.868324398994445801e+00
4.810172311597415984e-02 3.952102184295654297e+00
-2.318525413764680465e-01 4.604865074157714844e+00
-6.750489931845089497e-01 4.338622570037841797e+00
4.421786327427881247e-01 2.568491458892822266e+00
1.926658875791622538e-01 3.464493274688720703e+00
-5.542143060440110069e-01 4.634969234466552734e+00
-5.000763307021576232e-01 4.699999809265136719e+00
-5.592357434859149823e-01 4.627067089080810547e+00
-8.316270036412554134e-03 4.120383739471435547e+00
-9.054213740759924356e-01 3.013425350189208984e+00
-4.215050308846624016e-01 4.736729145050048828e+00
4.732478879947166206e-01 2.479025840759277344e+00
2.424598066653496087e-01 3.283490180969238281e+00
6.371922890092058811e-01 2.146479129791259766e+00
4.896499098315854059e-01 2.435907363891601562e+00
-9.574453252793178049e-01 2.617014884948730469e+00
1.391382682244821645e-01 3.652248859405517578e+00
-1.231665463933315774e-01 4.408019542694091797e+00
-2.773999124551989048e-01 4.661976337432861328e+00
9.847631729226489217e-01 1.834135770797729492e+00
3.139267415104898262e-01 3.016633987426757812e+00
-4.978598537226262000e-01 4.701920032501220703e+00
6.573211740933060376e-02 3.896372795104980469e+00
-8.095361337879181107e-01 3.684869766235351562e+00
4.905465595555800196e-01 2.433628082275390625e+00
-3.046965207593457237e-01 4.688756465911865234e+00
-6.622332543223281576e-01 4.381705284118652344e+00
-6.751570740411050320e-01 4.338244915008544922e+00
-9.695422692595367931e-01 2.526782512664794922e+00
5.557605065141901779e-01 2.286894798278808594e+00
4.573997513888825583e-01 2.523353099822998047e+00
-2.994821500080568910e-02 4.180417060852050781e+00
-3.880704881921315241e-01 4.734697818756103516e+00
-2.167766945395823708e-01 4.582581996917724609e+00
7.681769838810170725e-01 1.989076972007751465e+00
-7.574004555542448447e-01 3.982741832733154297e+00
-9.408705197475879523e-01 2.742275238037109375e+00
-5.685511005805787832e-01 4.611503124237060547e+00
4.137126662762979912e-02 3.973006248474121094e+00
-9.846341636101114680e-01 2.415627956390380859e+00
-7.914705317131289775e-01 3.794190406799316406e+00
3.957279637334236710e-01 2.720018386840820312e+00
-1.038742857562127142e-01 4.365143775939941406e+00
8.972779200285689871e-01 1.886032462120056152e+00
8.215331352052228642e-01 1.941814303398132324e+00
-4.470842071979086452e-01 4.731489658355712891e+00
-2.445681398820083174e-01 4.622364521026611328e+00
8.363434626752925816e-01 1.929966807365417480e+00
1.585151894349863255e-01 3.585171699523925781e+00
-2.605561844695385432e-01 4.642661571502685547e+00
6.008134107098994647e-01 2.204177618026733398e+00
8.490082152045517194e-01 1.920220971107482910e+00
3.469861294071570068e-01 2.893820285797119141e+00
-5.381928444921968424e-01 4.657981395721435547e+00
6.385210316914651241e-01 2.144507884979248047e+00
-1.589476771719720016e-01 4.481785297393798828e+00
3.960931598249468610e-01 2.718764305114746094e+00
-2.729276723299589591e-02 4.173187255859375000e+00
8.817298088348752838e-01 1.896561980247497559e+00
-8.632495189625233323e-01 3.325479507446289062e+00
-6.884065911849921449e-01 4.290304660797119141e+00
-6.108634763677138757e-01 4.525148868560791016e+00
-5.579989866809975663e-01 4.629044055938720703e+00
-5.291447632790757805e-01 4.669538497924804688e+00
-6.942995902885333859e-01 4.267847537994384766e+00
3.858351047001700174e-01 2.754273891448974609e+00
-5.636885034643837056e-01 4.619775295257568359e+00
-5.290930379555682794e-01 4.669600963592529297e+00
-6.052234755557719392e-01 4.538224220275878906e+00
-2.026255606177560509e-01 4.560156345367431641e+00
9.171862059726962890e-01 1.873170256614685059e+00
-2.664395608959786443e-01 4.649649620056152344e+00
-4.047516406717235338e-01 4.736944675445556641e+00
-8.628008181920079345e-01 3.328675746917724609e+00
-2.949449367215342122e-01 4.679832935333251953e+00
-5.356079074046502519e-01 4.661386489868164062e+00
5.258546760433369105e-01 2.349772453308105469e+00
-7.767434002874773480e-01 3.878534793853759766e+00
-7.126379160915898847e-01 4.193530082702636719e+00
-4.429793982437721933e-01 4.732739448547363281e+00
-4.239463413293897975e-01 4.736488342285156250e+00
6.926098733922259054e-01 2.071427822113037109e+00
5.825673129009745210e-01 2.236062049865722656e+00
1.572712664104507496e-01 3.589508056640625000e+00
-4.228226422799068462e-01 4.736606121063232422e+00
-3.622432935780153240e-01 4.726476192474365234e+00
1.844365499652893536e-01 3.493844032287597656e+00
