-7.308053819840623078e-01 9.994223117828369141e-01
9.233377158856068689e-01 9.994387626647949219e-01
-8.240416910705254949e-01 9.994213581085205078e-01
5.952092986945567432e-02 9.994304180145263672e-01
-5.956454568856168752e-01 9.994236826896667480e-01
7.365607909240081685e-01 9.994370937347412109e-01
-6.109466129810823265e-01 9.994236230850219727e-01
4.729595187675859069e-01 9.994345307350158691e-01
-6.697680631766818049e-01 9.994229078292846680e-01
8.762244973932247216e-01 9.994383454322814941e-01
3.266499988853710512e-01 9.994331598281860352e-01
-1.697582700645989817e-01 9.994280934333801270e-01
9.249650194715148821e-01 9.994387626647949219e-01
4.810172311597415984e-02 9.994302988052368164e-01
-2.318525413764680465e-01 9.994274377822875977e-01
-6.750489931845089497e-01 9.994229078292846680e-01
4.421786327427881247e-01 9.994342923164367676e-01
1.926658875791622538e-01 9.994318485260009766e-01
-5.542143060440110069e-01 9.994241595268249512e-01
-5.000763307021576232e-01 9.994246959686279297e-01
-5.592357434859149823e-01 9.994240403175354004e-01
-8.316270036412554134e-03 9.994298219680786133e-01
-9.054213740759924356e-01 9.994204640388488770e-01
-4.215050308846624016e-01 9.994254708290100098e-01
4.732478879947166206e-01 9.994344711303710938e-01
2.424598066653496087e-01 9.994322061538696289e-01
6.371922890092058811e-01 9.994361400604248047e-01
4.896499098315854059e-01 9.994347095489501953e-01
-9.574453252793178049e-01 9.994199275970458984e-01
1.391382682244821645e-01 9.994312524795532227e-01
-1.231665463933315774e-01 9.994285702705383301e-01
-2.773999124551989048e-01 9.994269609451293945e-01
9.847631729226489217e-01 9.994392395019531250e-01
3.139267415104898262e-01 9.994330406188964844e-01
-4.978598537226262000e-01 9.994246959686279297e-01
6.573211740933060376e-02 9.994304776191711426e-01
-8.095361337879181107e-01 9.994214773178100586e-01
4.905465595555800196e-01 9.994347095489501953e-01
-3.046965207593457237e-01 9.994267225265502930e-01
-6.622332543223281576e-01 9.994230270385742188e-01
-6.751570740411050320e-01 9.994229078292846680e-01
-9.695422692595367931e-01 9.994198083877563477e-01
5.557605065141901779e-01 9.994353652000427246e-01
4.573997513888825583e-01 9.994344115257263184e-01
-2.994821500080568910e-02 9.994295835494995117e-01
-3.880704881921315241e-01 9.994258284568786621e-01
-2.167766945395823708e-01 9.994276165962219238e-01
7.681769838810170725e-01 9.994373321533203125e-01
-7.574004555542448447e-01 9.994219541549682617e-01
-9.408705197475879523e-01 9.994201064109802246e-01
-5.685511005805787832e-01 9.994238615036010742e-01
4.137126662762979912e-02 9.994302988052368164e-01
-9.846341636101114680e-01 9.994195699691772461e-01
-7.914705317131289775e-01 9.994216561317443848e-01
3.957279637334236710e-01 9.994337558746337891e-01
-1.038742857562127142e-01 9.994288086891174316e-01
8.972779200285689871e-01 9.994385242462158203e-01
8.215331352052228642e-01 9.994378089904785156e-01
-4.470842071979086452e-01 9.994252920150756836e-01
-2.445681398820083174e-01 9.994273185729980469e-01
8.363434626752925816e-01 9.994379878044128418e-01
1.585151894349863255e-01 9.994314312934875488e-01
-2.605561844695385432e-01 9.994271993637084961e-01
6.008134107098994647e-01 9.994357228279113770e-01
8.490082152045517194e-01 9.994380474090576172e-01
3.469861294071570068e-01 9.994332790374755859e-01
-5.381928444921968424e-01 9.994242191314697266e-01
6.385210316914651241e-01 9.994361400604248047e-01
-1.589476771719720016e-01 9.994282722473144531e-01
3.960931598249468610e-01 9.994337558746337891e-01
-2.729276723299589591e-02 9.994295835494995117e-01
8.817298088348752838e-01 9.994384050369262695e-01
-8.632495189625233323e-01 9.994208812713623047e-01
-6.884065911849921449e-01 9.994226694107055664e-01
-6.108634763677138757e-01 9.994235038757324219e-01
-5.579989866809975663e-01 9.994240999221801758e-01
-5.291447632790757805e-01 9.994243383407592773e-01
-6.942995902885333859e-01 9.994226098060607910e-01
3.858351047001700174e-01 9.994336366653442383e-01
-5.636885034643837056e-01 9.994240403175354004e-01
-5.290930379555682794e-01 9.994244575500488281e-01
-6.052234755557719392e-01 9.994236230850219727e-01
-2.026255606177560509e-01 9.994277954101562500e-01
9.171862059726962890e-01 9.994387030601501465e-01
-2.664395608959786443e-01 9.994270801544189453e-01
-4.047516406717235338e-01 9.994256496429443359e-01
-8.628008181920079345e-01 9.994208812713623047e-01
-2.949449367215342122e-01 9.994268417358398438e-01
-5.356079074046502519e-01 9.994243383407592773e-01
5.258546760433369105e-01 9.994350671768188477e-01
-7.767434002874773480e-01 9.994218349456787109e-01
-7.126379160915898847e-01 9.994224309921264648e-01
-4.429793982437721933e-01 9.994252920150756836e-01
-4.239463413293897975e-01 9.994254112243652344e-01
6.926098733922259054e-01 9.994366168975830078e-01
5.825673129009745210e-01 9.994355440139770508e-01
1.572712664104507496e-01 9.994314312934875488e-01
-4.228226422799068462e-01 9.994255304336547852e-01
-3.622432935780153240e-01 9.994261264801025391e-01
1.844365499652893536e-01 9.994316697120666504e-01
